order_id,product_id,customer_id,order_date,order_total
7994,P110,249,2023-07-04,343.34
7995,P191,106,2022-08-08,250.19
7996,P020,756,2023-07-25,978.78
7997,P099,845,2024-05-08,328.42
7998,P023,635,2023-09-10,439.75
7999,P063,915,2023-01-09,261.96
8000,P197,176,2024-05-24,675.04
8001,P109,96,2024-06-25,785.89
8002,P003,604,2023-01-14,450.17
8003,P119,626,2023-03-15,979.81
8004,P144,973,2022-10-14,998.05
8005,P039,285,2023-02-21,267.14
8006,P030,725,2024-01-20,992.75
8007,P068,772,2022-12-11,639.79
8008,P084,856,2024-07-11,701.43
8009,P139,193,2022-11-17,160.9
8010,P005,232,2022-10-25,761.61
8011,P089,865,2023-07-15,694.73
8012,P187,374,2023-04-21,480.52
8013,P180,56,2024-03-30,356.47
8014,P114,140,2023-10-07,944.73
8015,P190,453,2023-01-27,153.29
8016,P137,202,2023-08-08,585.53
8017,P185,588,2022-08-18,472.91
8018,P085,745,2023-05-27,880.29
8019,P095,157,2023-10-10,679.36
8020,P167,531,2023-07-22,499.67
8021,P078,117,2023-04-20,959.47
8022,P082,787,2022-10-20,621.89
8023,P134,35,2023-08-16,795.1
8024,P091,834,2022-10-15,463.5
8025,P054,692,2023-05-04,772.96
8026,P071,947,2023-06-30,542.47
8027,P029,967,2023-07-17,580.5
8028,P183,436,2023-02-12,628.14
8029,P120,992,2023-09-14,503.47
8030,P059,645,2024-04-02,631.14
8031,P077,798,2023-04-23,324.27
8032,P002,989,2024-05-15,270.77
8033,P111,719,2023-10-20,224.05
8034,P080,453,2023-05-26,68.34
8035,P009,585,2023-08-06,563.2
8036,P015,371,2024-06-21,282.85
8037,P072,168,2024-03-03,295.26
8038,P104,384,2023-11-28,120.42
8039,P085,358,2023-08-13,471.34
8040,P102,758,2023-10-24,796.58
8041,P031,782,2023-04-10,958.76
8042,P099,828,2024-07-10,810.93
8043,P086,409,2024-01-20,566.28
8044,P118,784,2023-03-26,371.51
8045,P171,283,2023-06-07,949.43
8046,P053,149,2023-02-20,119.87
8047,P091,364,2024-01-22,574.98
8048,P089,298,2022-12-25,938.9
8049,P184,265,2023-03-11,794.4
8050,P082,204,2023-07-19,717.22
8051,P123,576,2023-04-09,729.98
8052,P009,445,2024-03-12,262.98
8053,P102,18,2023-02-09,236.71
8054,P015,777,2022-11-26,297.47
8055,P117,524,2024-06-24,574.13
8056,P020,432,2024-02-09,711.19
8057,P169,66,2022-10-16,832.89
8058,P109,664,2023-10-17,703.35
8059,P094,967,2023-08-04,293.28
8060,P004,123,2024-05-27,520.31
8061,P144,824,2023-02-21,812.78
8062,P095,927,2023-06-16,609.17
8063,P192,394,2024-06-27,662.65
8064,P130,839,2023-08-28,879.35
8065,P130,414,2023-09-18,848.79
8066,P187,676,2022-08-30,253.2
8067,P012,37,2023-06-06,337.72
8068,P130,990,2023-01-16,88.65
8069,P075,851,2024-04-05,822.27
8070,P101,109,2022-10-15,214.12
8071,P113,386,2023-01-30,86.71
8072,P151,105,2023-07-22,682.19
8073,P098,719,2024-03-27,281.63
8074,P150,47,2024-06-06,753.9
8075,P051,52,2022-10-19,365.02
8076,P025,972,2022-10-04,344.21
8077,P005,241,2022-09-09,652.77
8078,P053,946,2022-12-21,822.45
8079,P187,591,2024-03-11,367.78
8080,P027,703,2024-06-15,509.66
8081,P043,187,2023-08-11,307.64
8082,P047,316,2023-07-29,445.08
8083,P080,514,2024-02-22,289.24
8084,P089,160,2023-01-13,252.09
8085,P133,494,2023-07-25,246.47
8086,P152,796,2023-03-04,925.16
8087,P116,488,2024-05-05,627.29
8088,P020,611,2023-04-19,458.39
8089,P018,421,2023-06-16,279.49
8090,P080,827,2024-02-22,307.86
8091,P152,682,2024-01-31,418.39
8092,P135,422,2022-12-04,244.84
8093,P168,488,2023-10-19,604.26
8094,P168,228,2023-08-19,430.61
8095,P025,25,2024-05-28,277.76
8096,P167,565,2023-07-19,402.61
8097,P199,838,2023-11-20,204.44
8098,P084,403,2024-03-29,846.03
8099,P047,760,2022-10-21,337.48
8100,P165,315,2024-03-14,604.18
8101,P181,448,2022-10-03,715.56
8102,P173,575,2023-02-01,855.13
8103,P109,828,2024-01-04,450.27
8104,P022,142,2024-03-11,85.26
8105,P123,259,2024-05-24,716.64
8106,P068,683,2024-05-15,186.34
8107,P091,967,2024-07-22,970.98
8108,P041,53,2022-12-15,401.88
8109,P015,4,2023-02-21,208.59
8110,P151,637,2022-12-14,684.33
8111,P052,720,2024-01-31,941.36
8112,P130,814,2022-09-28,839.38
8113,P105,324,2023-01-21,847.52
8114,P002,859,2024-07-03,761.61
8115,P154,465,2024-07-19,533.54
8116,P082,570,2024-07-28,489.46
8117,P124,949,2024-07-20,668.1
8118,P156,607,2024-05-09,239.18
8119,P115,637,2023-08-23,538.27
8120,P039,391,2023-02-07,97.2
8121,P016,835,2024-02-12,915.72
8122,P163,499,2023-04-11,891.64
8123,P036,75,2023-01-05,374.11
8124,P023,748,2023-07-20,247.76
8125,P151,683,2022-12-14,381.32
8126,P174,271,2024-07-02,127.13
8127,P040,542,2022-10-13,105.61
8128,P050,133,2022-08-01,299.57
8129,P115,939,2023-03-15,451.85
8130,P125,988,2024-01-03,102.87
8131,P039,207,2023-09-04,225.27
8132,P070,124,2023-12-16,457.01
8133,P167,860,2023-09-22,374.3
8134,P092,133,2022-12-10,521.76
8135,P184,31,2022-08-14,445.92
8136,P002,218,2023-09-14,674.95
8137,P146,188,2022-09-12,197.32
8138,P045,860,2024-04-14,462.45
8139,P045,191,2022-08-16,827.63
8140,P092,28,2023-03-03,226.64
8141,P066,711,2022-08-05,833.47
8142,P198,710,2023-04-28,690.26
8143,P014,113,2022-09-14,839.36
8144,P097,729,2023-08-10,87.25
8145,P018,354,2024-02-13,542.74
8146,P056,359,2023-01-25,733.9
8147,P037,255,2022-10-01,949.44
8148,P041,704,2024-01-19,422.24
8149,P017,669,2024-06-04,97.83
8150,P159,714,2023-09-02,702.35
8151,P169,153,2022-11-22,447.93
8152,P176,329,2023-10-05,117.69
8153,P053,989,2022-12-27,979.14
8154,P191,96,2023-05-06,537.12
8155,P051,148,2022-12-31,953.58
8156,P111,319,2024-01-22,114.23
8157,P064,373,2024-01-11,860.91
8158,P029,991,2022-11-19,480.69
8159,P129,332,2023-04-08,839.06
8160,P164,676,2024-06-30,788.51
8161,P036,84,2024-02-14,393.67
8162,P191,987,2022-08-29,162.06
8163,P090,686,2024-02-17,612.29
8164,P002,909,2022-11-24,285.56
8165,P104,981,2024-03-22,429.42
8166,P184,442,2023-01-14,630.55
8167,P034,630,2023-07-04,295.82
8168,P061,610,2022-11-20,469.25
8169,P035,786,2022-10-27,149.07
8170,P157,537,2023-10-26,318.76
8171,P168,611,2024-05-22,586.95
8172,P122,125,2022-10-11,359.67
8173,P014,952,2022-12-06,755.61
8174,P193,790,2022-10-22,187.0
8175,P074,981,2023-08-31,331.8
8176,P055,804,2023-01-22,184.28
8177,P098,997,2022-11-11,89.64
8178,P140,528,2022-09-22,993.27
8179,P059,811,2024-07-09,731.21
8180,P167,177,2023-04-24,784.82
8181,P160,255,2023-05-13,273.17
8182,P144,84,2023-09-11,617.44
8183,P036,959,2023-02-28,515.74
8184,P188,840,2023-12-31,480.76
8185,P097,572,2024-05-24,506.33
8186,P058,112,2023-01-19,195.7
8187,P007,578,2022-11-24,161.27
8188,P195,163,2023-01-05,700.09
8189,P158,195,2024-03-15,236.24
8190,P193,312,2023-01-16,151.39
8191,P092,52,2024-03-15,779.07
8192,P027,912,2023-05-30,878.45
8193,P092,611,2023-11-07,279.16
8194,P071,342,2024-01-19,866.51
8195,P019,222,2022-12-08,269.7
8196,P001,331,2022-08-27,278.56
8197,P196,612,2022-10-19,723.43
8198,P071,892,2023-10-16,985.51
8199,P019,657,2023-12-08,748.55
8200,P018,628,2023-01-07,816.18
8201,P142,227,2023-10-20,103.39
8202,P072,907,2024-05-02,483.74
8203,P058,793,2023-06-24,185.75
8204,P053,788,2024-01-27,249.98
8205,P130,525,2023-10-11,88.87
8206,P168,567,2023-12-20,313.85
8207,P191,603,2024-02-23,106.47
8208,P064,106,2023-11-10,813.33
8209,P109,317,2022-12-03,97.06
8210,P060,438,2022-11-11,759.46
8211,P195,515,2022-11-19,484.51
8212,P191,511,2023-05-18,967.05
8213,P191,568,2022-12-11,532.39
8214,P132,849,2022-09-01,82.29
8215,P088,992,2024-04-02,699.47
8216,P061,480,2024-03-25,335.82
8217,P147,840,2023-03-25,365.85
8218,P147,522,2022-07-31,658.9
8219,P142,906,2023-12-31,345.4
8220,P200,229,2024-03-29,925.21
8221,P114,725,2022-12-08,916.43
8222,P058,981,2024-07-24,221.8
8223,P136,118,2023-03-01,873.46
8224,P053,812,2023-12-20,385.86
8225,P090,942,2023-10-15,551.94
8226,P093,594,2024-01-19,384.73
8227,P074,781,2022-12-29,74.19
8228,P159,665,2023-11-24,707.54
8229,P075,972,2023-08-11,868.47
8230,P006,26,2024-04-12,361.51
8231,P168,976,2022-12-22,839.83
8232,P090,133,2023-10-09,680.44
8233,P128,186,2023-03-14,786.85
8234,P029,387,2022-09-13,915.84
8235,P108,253,2023-07-15,59.87
8236,P086,179,2024-03-11,252.47
8237,P056,904,2023-07-04,625.91
8238,P125,128,2023-12-25,807.7
8239,P141,262,2024-01-09,618.63
8240,P085,462,2023-12-21,65.38
8241,P103,5,2023-02-13,595.85
8242,P104,311,2022-09-11,268.99
8243,P042,324,2023-03-06,878.81
8244,P163,630,2022-09-13,772.22
8245,P062,606,2024-05-27,340.63
8246,P084,381,2023-11-06,408.24
8247,P007,136,2022-10-03,648.58
8248,P031,630,2024-01-14,587.08
8249,P085,919,2022-09-24,631.69
8250,P150,99,2024-01-29,550.98
8251,P134,929,2023-11-16,101.37
8252,P144,43,2023-01-03,966.53
8253,P030,30,2023-07-07,52.12
8254,P135,719,2023-06-27,708.23
8255,P029,482,2022-12-27,871.7
8256,P011,635,2023-07-03,563.89
8257,P092,114,2024-03-02,523.56
8258,P016,300,2023-08-28,484.82
8259,P143,909,2022-11-05,401.86
8260,P015,746,2023-01-09,550.87
8261,P161,522,2024-03-15,160.86
8262,P153,521,2023-02-16,705.56
8263,P167,778,2023-10-21,497.9
8264,P108,207,2023-02-20,436.63
8265,P119,997,2024-04-16,495.22
8266,P018,208,2023-10-30,818.83
8267,P148,720,2024-02-05,63.58
8268,P135,65,2023-09-28,370.28
8269,P158,529,2022-12-28,608.55
8270,P174,10,2024-05-27,579.24
8271,P014,508,2023-10-18,329.9
8272,P021,342,2024-04-25,250.37
8273,P005,480,2022-10-27,799.02
8274,P059,344,2023-05-15,887.04
8275,P067,412,2023-04-20,473.14
8276,P126,306,2023-10-21,331.42
8277,P006,181,2023-03-17,297.39
8278,P005,208,2022-11-12,326.6
8279,P135,830,2023-05-11,174.37
8280,P003,745,2022-12-09,637.65
8281,P078,321,2022-12-19,746.91
8282,P033,442,2023-11-19,995.47
8283,P027,721,2024-03-01,485.72
8284,P050,940,2024-01-08,591.23
8285,P066,774,2022-11-22,715.28
8286,P053,635,2024-03-29,911.16
8287,P092,32,2023-02-16,938.23
8288,P105,390,2024-06-09,686.53
8289,P080,172,2024-07-09,214.15
8290,P107,381,2023-11-09,339.04
8291,P116,519,2023-11-22,416.08
8292,P125,159,2023-08-02,635.92
8293,P043,807,2023-06-14,50.55
8294,P076,742,2023-03-28,765.1
8295,P158,941,2024-05-12,473.75
8296,P150,693,2022-08-05,199.22
8297,P199,233,2023-12-04,74.21
8298,P011,986,2023-02-04,912.37
8299,P009,450,2023-10-16,143.51
8300,P126,129,2023-03-07,284.55
8301,P200,653,2022-08-18,954.84
8302,P147,708,2022-08-12,363.48
8303,P082,954,2023-04-20,932.93
8304,P015,26,2023-10-08,806.61
8305,P153,271,2022-12-27,307.75
8306,P003,678,2024-02-23,643.01
8307,P069,52,2022-10-29,62.22
8308,P061,383,2024-06-02,249.12
8309,P160,64,2023-01-18,283.06
8310,P196,788,2023-08-06,722.09
8311,P040,300,2023-02-13,830.05
8312,P062,888,2023-05-20,270.27
8313,P041,357,2023-11-22,597.36
8314,P106,904,2023-05-30,126.92
8315,P108,60,2024-03-21,527.33
8316,P085,71,2024-01-27,640.89
8317,P142,554,2022-09-19,512.56
8318,P113,494,2023-03-22,433.01
8319,P044,415,2023-10-22,969.73
8320,P176,994,2022-11-22,533.02
8321,P131,67,2024-01-22,641.71
8322,P076,215,2023-05-23,710.75
8323,P124,230,2022-10-25,391.58
8324,P059,202,2023-11-23,226.67
8325,P027,847,2022-09-08,962.01
8326,P176,629,2024-01-06,444.68
8327,P154,965,2022-08-28,943.17
8328,P060,356,2022-09-11,713.2
8329,P141,431,2023-10-02,456.72
8330,P068,209,2022-07-31,459.47
8331,P153,423,2023-03-16,104.58
8332,P019,878,2024-04-24,588.14
8333,P177,312,2024-04-27,990.3
8334,P083,160,2022-11-16,984.29
8335,P166,61,2023-02-24,404.81
8336,P131,703,2022-08-22,252.75
8337,P002,494,2023-10-13,759.03
8338,P018,166,2023-07-22,738.04
8339,P021,926,2024-07-05,966.91
8340,P054,129,2022-12-08,51.64
8341,P014,689,2022-11-20,157.5
8342,P054,217,2024-03-05,996.82
8343,P136,540,2024-06-28,387.48
8344,P074,379,2024-02-09,800.86
8345,P180,384,2024-06-19,737.15
8346,P169,495,2022-12-05,188.88
8347,P023,523,2023-11-26,552.05
8348,P161,376,2024-06-21,904.92
8349,P159,556,2024-05-23,854.74
8350,P073,189,2023-02-26,779.08
8351,P057,376,2022-12-31,422.76
8352,P138,463,2023-03-13,291.2
8353,P200,820,2023-01-16,179.58
8354,P160,896,2024-03-29,888.07
8355,P153,681,2024-03-02,614.1
8356,P132,467,2023-08-02,736.87
8357,P086,6,2023-11-11,357.52
8358,P097,987,2022-11-09,346.5
8359,P083,898,2024-02-14,972.12
8360,P004,149,2023-09-20,198.3
8361,P182,524,2023-05-16,908.47
8362,P189,39,2024-04-22,656.11
8363,P102,499,2024-03-03,741.77
8364,P162,418,2023-08-17,975.5
8365,P175,114,2022-09-02,598.36
8366,P080,186,2022-10-17,390.89
8367,P027,685,2024-04-04,736.38
8368,P061,200,2023-05-18,873.89
8369,P059,368,2023-08-20,789.41
8370,P180,94,2024-07-30,181.14
8371,P199,822,2023-10-26,221.32
8372,P135,946,2024-02-07,617.8
8373,P159,561,2024-03-12,881.1
8374,P062,565,2023-12-04,785.15
8375,P001,852,2024-02-06,933.77
8376,P124,838,2023-09-25,764.96
8377,P092,836,2022-11-08,562.33
8378,P005,699,2023-04-16,276.67
8379,P138,528,2023-03-09,648.85
8380,P057,451,2024-03-31,716.28
8381,P009,176,2023-08-06,459.71
8382,P161,485,2024-03-23,255.66
8383,P058,227,2023-01-04,81.54
8384,P030,145,2023-12-13,749.87
8385,P173,351,2023-06-20,376.71
8386,P125,541,2023-08-09,858.62
8387,P141,630,2024-06-11,70.48
8388,P178,376,2022-10-18,771.26
8389,P057,265,2023-06-08,951.48
8390,P103,952,2023-12-22,696.0
8391,P078,421,2023-09-04,598.1
8392,P177,639,2022-10-20,352.78
8393,P013,278,2023-05-03,127.08
8394,P120,853,2023-09-11,683.66
8395,P113,588,2022-08-06,193.81
8396,P194,607,2023-04-06,354.19
8397,P179,183,2023-12-11,750.8
8398,P060,637,2023-06-29,770.66
8399,P117,386,2022-12-20,957.41
8400,P023,921,2024-04-15,61.31
8401,P194,147,2023-11-26,417.74
8402,P112,344,2023-11-01,507.97
8403,P139,717,2023-10-01,763.9
8404,P099,958,2023-08-09,272.72
8405,P116,378,2024-07-07,215.94
8406,P176,499,2022-12-04,144.16
8407,P052,755,2023-09-17,370.69
8408,P177,434,2023-11-20,652.64
8409,P003,48,2024-04-16,72.96
8410,P041,981,2023-01-24,404.59
8411,P047,803,2023-05-02,758.61
8412,P066,318,2023-07-14,837.36
8413,P188,605,2022-12-31,162.39
8414,P066,500,2022-08-13,654.01
8415,P010,211,2024-07-29,639.6
8416,P183,822,2023-05-27,396.6
8417,P132,269,2022-09-20,638.38
8418,P097,678,2023-04-11,539.3
8419,P117,52,2024-01-02,799.09
8420,P173,210,2023-11-25,199.09
8421,P062,394,2023-01-23,313.87
8422,P139,708,2022-09-03,926.76
8423,P108,923,2023-12-25,384.22
8424,P074,953,2022-09-18,865.23
8425,P083,122,2023-03-21,819.03
8426,P182,454,2022-11-13,581.35
8427,P146,316,2023-11-23,689.92
8428,P077,837,2023-08-20,543.25
8429,P157,128,2024-07-07,850.87
8430,P006,532,2023-08-31,416.72
8431,P067,675,2022-09-13,386.98
8432,P175,251,2023-06-01,961.03
8433,P186,630,2023-04-18,124.21
8434,P036,187,2023-10-04,791.17
8435,P130,785,2024-07-04,419.0
8436,P141,124,2023-03-22,835.22
8437,P094,199,2022-08-30,651.08
8438,P128,619,2022-12-23,298.43
8439,P070,961,2022-09-14,481.52
8440,P095,594,2024-02-19,810.42
8441,P097,973,2022-08-29,763.38
8442,P049,571,2024-05-15,340.12
8443,P167,773,2023-04-13,788.39
8444,P095,694,2023-12-15,252.56
8445,P131,246,2024-05-02,986.98
8446,P059,160,2023-10-24,719.74
8447,P002,546,2022-11-06,551.71
8448,P073,293,2023-08-31,528.97
8449,P156,913,2023-02-14,730.87
8450,P120,841,2024-04-06,598.95
8451,P007,414,2023-04-14,426.93
8452,P169,928,2022-12-25,970.31
8453,P049,310,2023-11-30,181.72
8454,P129,754,2023-01-15,515.71
8455,P066,740,2022-10-22,527.72
8456,P078,832,2023-06-30,362.31
8457,P158,8,2022-09-09,636.31
8458,P004,342,2023-07-06,278.22
8459,P154,758,2024-05-19,131.7
8460,P064,134,2023-07-17,233.42
8461,P056,645,2022-08-04,158.13
8462,P029,139,2022-08-05,532.81
8463,P159,295,2024-06-06,112.0
8464,P024,892,2024-01-21,805.06
8465,P131,865,2023-11-22,257.81
8466,P033,693,2024-03-11,812.85
8467,P135,348,2022-10-16,341.12
8468,P067,635,2023-12-20,379.75
8469,P127,902,2024-02-02,206.45
8470,P089,836,2024-03-10,259.15
8471,P088,815,2023-03-30,644.29
8472,P016,396,2024-02-12,173.84
8473,P080,479,2023-07-15,964.69
8474,P116,658,2024-01-01,927.22
8475,P070,789,2023-02-27,632.15
8476,P067,646,2023-01-29,406.83
8477,P116,579,2023-09-09,648.63
8478,P156,204,2023-05-22,194.82
8479,P161,91,2022-09-29,515.88
8480,P191,223,2023-04-23,904.47
8481,P067,227,2023-05-30,969.62
8482,P058,325,2023-01-24,195.82
8483,P061,531,2024-05-02,876.64
8484,P143,431,2022-11-14,407.44
8485,P147,577,2022-11-01,657.81
8486,P141,734,2023-01-16,812.28
8487,P022,811,2024-02-09,433.15
8488,P175,552,2024-01-07,949.76
8489,P159,99,2024-06-24,836.95
8490,P144,740,2023-09-10,335.83
8491,P128,120,2023-04-29,188.16
8492,P187,346,2023-02-13,899.81
8493,P057,530,2023-03-22,747.6
8494,P180,826,2023-08-27,903.48
8495,P186,726,2023-11-17,574.0
8496,P108,914,2023-01-04,557.86
8497,P145,274,2023-07-19,252.06
8498,P077,36,2023-05-31,937.33
8499,P007,390,2023-08-13,63.06
8500,P170,797,2023-10-20,584.63
8501,P167,720,2024-05-27,271.88
8502,P139,77,2023-10-21,511.92
8503,P077,666,2023-07-11,609.84
8504,P052,75,2022-08-22,908.99
8505,P086,661,2023-03-26,675.25
8506,P122,925,2024-01-30,591.12
8507,P133,217,2024-01-15,989.41
8508,P151,148,2023-10-27,920.2
8509,P058,380,2023-03-12,109.22
8510,P102,32,2023-02-04,508.59
8511,P135,835,2024-07-25,891.85
8512,P053,530,2024-05-31,108.38
8513,P026,413,2023-10-15,224.47
8514,P069,503,2023-06-05,859.13
8515,P061,764,2023-02-02,475.59
8516,P110,689,2022-09-15,142.8
8517,P175,971,2023-06-04,408.66
8518,P010,505,2023-12-22,891.78
8519,P016,768,2023-04-19,200.16
8520,P065,26,2023-05-20,81.78
8521,P078,865,2024-01-23,984.52
8522,P187,499,2022-12-15,368.69
8523,P155,280,2023-06-26,980.15
8524,P013,276,2024-03-24,256.8
8525,P122,946,2023-01-17,130.12
8526,P002,838,2023-05-27,545.71
8527,P181,379,2023-10-31,580.3
8528,P196,155,2022-08-09,911.26
8529,P144,118,2024-01-01,765.92
8530,P034,675,2024-04-19,303.52
8531,P109,94,2023-01-12,230.46
8532,P103,622,2024-03-10,427.49
8533,P065,22,2022-09-12,761.83
8534,P099,593,2023-11-13,795.33
8535,P071,413,2023-11-29,941.97
8536,P027,626,2023-08-19,164.21
8537,P176,103,2024-03-27,829.98
8538,P110,146,2022-11-20,843.53
8539,P161,643,2023-06-07,122.37
8540,P097,992,2024-04-20,827.48
8541,P170,389,2022-10-01,854.04
8542,P133,458,2022-10-08,204.2
8543,P144,180,2023-08-18,373.46
8544,P048,302,2023-03-01,461.86
8545,P027,18,2023-07-29,921.73
8546,P119,931,2023-12-27,396.54
8547,P014,536,2023-04-05,170.26
8548,P042,836,2023-05-09,550.04
8549,P164,166,2023-09-15,878.07
8550,P076,906,2023-09-27,357.63
8551,P052,766,2022-07-31,425.47
8552,P065,824,2023-10-29,544.57
8553,P065,922,2023-02-03,286.59
8554,P047,899,2024-03-07,930.94
8555,P170,338,2024-02-22,550.38
8556,P078,421,2023-10-16,770.57
8557,P151,982,2023-11-25,86.41
8558,P076,121,2024-07-09,616.11
8559,P079,909,2023-10-12,939.23
8560,P071,841,2023-12-08,674.29
8561,P190,738,2023-01-24,760.16
8562,P089,392,2023-04-26,422.32
8563,P157,197,2024-03-18,733.81
8564,P177,239,2024-03-29,333.31
8565,P023,860,2023-04-06,748.15
8566,P033,891,2023-09-17,689.76
8567,P007,706,2023-05-06,744.52
8568,P011,339,2023-04-22,914.83
8569,P020,664,2022-12-01,601.4
8570,P198,110,2024-02-02,645.81
8571,P175,251,2022-10-26,520.74
8572,P135,290,2023-04-18,137.84
8573,P041,469,2024-04-07,260.31
8574,P011,191,2022-10-12,216.41
8575,P164,572,2023-02-26,926.83
8576,P038,966,2022-11-27,240.07
8577,P057,496,2023-04-10,223.34
8578,P199,676,2024-03-07,289.28
8579,P120,452,2023-01-17,911.4
8580,P144,447,2024-04-07,938.34
8581,P156,922,2023-01-10,712.87
8582,P042,268,2023-05-04,657.46
8583,P097,385,2023-07-10,577.08
8584,P176,422,2023-02-21,524.3
8585,P096,227,2023-07-04,786.51
8586,P138,829,2023-07-22,735.02
8587,P093,915,2022-10-15,396.41
8588,P151,97,2023-04-29,602.37
8589,P018,582,2023-10-24,564.7
8590,P188,998,2023-12-20,249.69
8591,P149,400,2023-06-30,731.11
8592,P150,111,2023-05-16,350.53
8593,P105,447,2022-09-23,946.46
8594,P001,270,2023-09-29,361.59
8595,P071,977,2024-03-06,363.56
8596,P077,280,2023-10-10,794.72
8597,P170,687,2024-07-11,381.14
8598,P160,348,2023-07-24,62.53
8599,P176,99,2024-05-12,560.43
8600,P124,950,2022-11-10,794.31
8601,P005,703,2022-10-14,622.54
8602,P138,282,2023-04-08,418.32
8603,P011,473,2024-05-01,448.63
8604,P056,283,2024-05-08,71.68
8605,P018,313,2022-10-27,660.14
8606,P053,742,2022-11-01,277.45
8607,P192,373,2023-05-16,84.87
8608,P154,626,2023-03-09,587.16
8609,P078,313,2022-10-26,810.16
8610,P071,394,2022-08-01,239.76
8611,P043,162,2023-06-18,164.19
8612,P197,435,2022-08-13,371.12
8613,P141,422,2023-12-15,51.27
8614,P107,834,2022-12-07,899.21
8615,P080,735,2022-08-20,997.99
8616,P060,496,2023-06-06,388.35
8617,P113,510,2022-09-15,290.77
8618,P034,781,2023-10-15,118.62
8619,P093,398,2022-10-10,651.12
8620,P041,277,2023-04-19,957.29
8621,P074,620,2022-10-04,710.66
8622,P067,318,2023-07-21,544.79
8623,P009,66,2024-07-11,480.1
8624,P125,694,2023-06-03,73.16
8625,P151,59,2023-04-11,491.69
8626,P075,692,2023-10-22,340.29
8627,P068,893,2023-07-26,391.75
8628,P034,435,2022-09-11,58.97
8629,P129,328,2023-09-23,422.49
8630,P112,259,2023-08-05,228.15
8631,P181,155,2024-02-11,848.35
8632,P133,966,2024-05-29,403.13
8633,P194,363,2023-12-22,120.35
8634,P042,166,2022-08-08,494.77
8635,P127,985,2023-02-21,402.88
8636,P011,688,2023-11-15,599.54
8637,P109,275,2023-01-17,985.78
8638,P095,913,2024-02-22,142.71
8639,P170,716,2022-12-17,729.75
8640,P054,339,2023-02-06,154.23
8641,P011,679,2023-12-16,128.86
8642,P012,456,2023-02-08,166.43
8643,P155,858,2023-05-27,448.33
8644,P105,328,2024-01-12,835.99
8645,P094,396,2023-01-20,744.76
8646,P153,887,2022-12-07,601.55
8647,P057,3,2023-06-17,747.59
8648,P157,502,2024-07-19,393.08
8649,P060,839,2024-07-22,117.22
8650,P039,493,2023-01-11,916.99
8651,P059,189,2022-08-29,118.12
8652,P112,213,2023-09-28,363.98
8653,P011,57,2024-03-06,513.51
8654,P014,500,2022-08-12,301.37
8655,P003,585,2023-07-17,719.73
8656,P138,391,2022-10-25,603.07
8657,P130,259,2024-05-25,420.46
8658,P184,854,2023-11-20,780.82
8659,P091,360,2023-08-21,579.74
8660,P198,635,2022-10-28,314.09
8661,P011,320,2023-04-27,355.19
8662,P043,746,2023-01-17,279.06
8663,P064,806,2023-11-04,849.17
8664,P065,492,2022-11-18,997.08
8665,P063,549,2023-07-15,961.29
8666,P057,921,2023-06-19,160.22
8667,P118,61,2023-10-19,594.42
8668,P034,666,2023-06-02,323.45
8669,P075,62,2024-03-14,569.01
8670,P023,851,2024-04-03,197.72
8671,P029,103,2023-09-20,975.42
8672,P180,694,2023-10-27,523.67
8673,P142,436,2022-08-12,457.43
8674,P046,996,2024-05-18,801.93
8675,P137,100,2024-01-24,441.98
8676,P084,552,2022-11-11,924.21
8677,P073,996,2023-01-25,730.99
8678,P068,185,2023-03-10,673.31
8679,P099,366,2023-07-01,245.5
8680,P077,452,2022-08-05,368.19
8681,P163,693,2023-07-08,54.26
8682,P038,169,2022-08-18,850.35
8683,P081,318,2024-03-17,724.64
8684,P044,404,2022-08-14,341.06
8685,P065,395,2022-12-30,494.19
8686,P172,973,2023-06-30,302.82
8687,P070,840,2023-02-14,278.96
8688,P198,848,2024-02-21,607.72
8689,P088,52,2023-06-14,146.32
8690,P186,879,2023-02-24,589.18
8691,P014,744,2024-06-04,537.37
8692,P096,35,2023-10-10,67.16
8693,P127,356,2022-09-27,216.63
8694,P045,306,2023-04-23,628.92
8695,P138,996,2023-10-15,923.22
8696,P198,381,2023-09-28,931.28
8697,P134,786,2022-12-16,695.48
8698,P194,6,2024-02-17,968.61
8699,P193,46,2023-10-03,335.8
8700,P031,433,2023-06-10,765.32
8701,P170,460,2024-06-22,748.38
8702,P046,657,2024-07-18,118.87
8703,P154,697,2023-10-11,379.37
8704,P121,765,2022-08-18,146.01
8705,P194,851,2023-03-11,772.22
8706,P148,279,2023-04-06,241.55
8707,P061,828,2024-05-14,415.56
8708,P059,297,2022-11-20,624.77
8709,P018,10,2022-10-08,566.2
8710,P021,576,2023-12-29,718.66
8711,P182,522,2024-01-04,424.76
8712,P093,865,2022-08-30,285.91
8713,P081,93,2024-04-24,717.41
8714,P086,492,2024-03-03,113.07
8715,P044,70,2023-05-30,421.05
8716,P092,804,2022-08-28,747.91
8717,P117,922,2024-07-04,596.26
8718,P115,518,2023-02-10,832.76
8719,P172,856,2024-07-04,765.89
8720,P196,531,2022-11-25,765.56
8721,P130,808,2024-04-12,393.61
8722,P011,422,2024-03-18,598.45
8723,P127,206,2023-10-19,556.89
8724,P135,955,2024-04-03,736.46
8725,P142,563,2024-04-12,585.37
8726,P140,968,2022-12-10,449.28
8727,P110,790,2024-06-28,50.65
8728,P042,428,2023-11-20,817.83
